NAME,DATE,PRCP,AWND,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08,State,Year,Value,High Wind,Flood,Heat,Strong Wind,Excessive Heat,Cold/Wind Chill
"YORK AIRPORT, PA US",11/6/2007,0,2.46,556,83,58,360,270,14.1,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/6/2007,0.11,2.91,1507,86,58,350,360,17,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/6/2007,0,2.68,1934,83,59,100,100,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/6/2007,0,5.37,925,66,50,70,100,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/6/2007,0,0.67,1021,71,49,50,30,6.9,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/6/2007,0,1.79,2352,80,56,300,260,8.1,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/6/2007,0,3.8,631,87,59,290,350,13,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/6/2007,0,1.34,1154,90,64,310,330,8.9,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/6/2007,0.4,2.46,1715,92,67,260,270,21,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/6/2007,0.02,6.04,1515,79,59,310,310,17,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/6/2007,0,6.26,1909,83,50,260,250,18.1,29.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/6/2007,0,7.61,1309,76,53,310,350,18.1,28,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/6/2007,0,3.58,1152,77,48,310,330,13,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/6/2007,0,0.67,1956,83,50,210,130,8.1,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/6/2007,0.86,2.01,1718,86,68,340,340,15,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/6/2007,0.01,0.22,1608,89,66,210,210,10.1,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/6/2007,0,2.46,2018,93,69,340,350,15,23.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/6/2007,0.2,3.58,1756,86,68,340,300,14.1,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/6/2007,0.33,0.45,602,75,65,310,320,8.1,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/6/2007,0,3.8,1006,80,58,30,50,10.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/7/2007,0,5.59,1052,76,53,360,300,14.1,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/7/2007,0,4.03,1024,74,49,30,360,15,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/7/2007,0,1.34,2344,79,49,130,200,8.9,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/7/2007,0.54,2.01,1738,80,64,200,210,12.1,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/7/2007,0.88,5.14,24,81,67,30,210,15,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/7/2007,0,5.14,1021,84,63,290,310,14.1,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/7/2007,0,3.58,1353,85,57,320,320,12.1,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/7/2007,0,2.24,1227,89,58,250,250,10.1,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/7/2007,0,1.34,840,94,62,260,240,6.9,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/7/2007,0,1.79,1231,92,66,220,250,13,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/7/2007,0,2.91,1503,85,66,280,280,19.9,29.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/7/2007,0.025,4.7,1532,81,59,290,320,14.1,36,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/7/2007,0.05,3.58,635,81,58,270,330,13,33.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/7/2007,0.01,1.57,1354,85,53,250,150,10.1,28,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/7/2007,0,3.36,617,89,67,260,150,13,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/7/2007,0,2.24,2246,87,66,320,320,8.9,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/7/2007,0,1.57,1657,88,57,100,100,10.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/7/2007,0,1.34,1506,85,66,320,330,15,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/7/2007,0,4.7,2041,87,65,240,250,15,23.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/7/2007,0,7.16,1225,80,57,300,310,19.9,25.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/7/2007,0,4.03,1332,82,51,360,10,14.1,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/7/2007,0,4.47,1112,83,55,50,80,13,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/7/2007,0,4.03,1544,78,53,10,360,16.1,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/7/2007,0,2.46,1814,82,51,130,130,13,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/7/2007,0,2.24,1224,86,62,130,210,10.1,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/7/2007,0,3.36,1415,88,66,130,130,13,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/7/2007,0,2.24,947,90,66,270,90,18.1,33.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/7/2007,0.02,2.01,1824,90,62,210,210,16.1,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/7/2007,0.89,2.68,1218,84,66,10,120,18.1,30,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/7/2007,0,0.45,1307,83,64,60,210,6,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/7/2007,1.22,2.68,1846,87,64,310,30,21,33.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/8/2007,0,1.12,1929,90,61,360,150,8.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/8/2007,0,0.89,2033,93,63,120,140,6.9,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/8/2007,0.28,0.67,1549,91,67,120,330,21,32,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/8/2007,0,2.46,1745,91,65,20,340,12.1,36.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/8/2007,0.19,1.79,1547,85,62,120,260,17,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/8/2007,0.16,3.13,953,87,70,300,90,10.1,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/8/2007,0,1.12,1155,89,68,170,90,15,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/8/2007,0.12,4.92,1000,94,75,290,220,15,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/8/2007,1.31,1.34,1111,86,70,270,250,25.9,48.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/8/2007,0.01,4.7,1803,87,61,30,40,14.1,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/8/2007,0,2.91,1023,84,58,10,150,10.1,33.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/8/2007,0,0.89,2219,87,58,300,310,10.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/8/2007,0,4.03,1123,87,61,300,310,14.1,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/8/2007,0,1.79,1144,82,53,310,310,10.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/8/2007,0,1.12,1236,87,55,170,100,10.1,29.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/8/2007,0.31,2.24,843,84,69,250,250,13,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/8/2007,0,4.7,1919,87,68,300,310,14.1,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/8/2007,0,3.58,1528,77,56,350,10,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/8/2007,0.37,2.01,2156,70,59,60,50,6.9,8.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/8/2007,0.89,4.03,1448,64,59,330,340,14.1,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/8/2007,1.04,6.49,531,63,59,100,100,14.1,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/8/2007,0.02,3.36,511,67,57,60,70,8.9,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/8/2007,0,0.89,1125,75,63,150,40,6,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/8/2007,0,1.12,931,89,69,210,220,8.1,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/8/2007,0.33,2.46,1756,94,69,260,260,25.9,40.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/8/2007,1.06,2.91,45,83,61,220,220,19.9,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/8/2007,0,1.57,1452,82,57,10,360,8.9,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/8/2007,0.01,0.89,2223,83,56,100,160,6.9,10.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/8/2007,0,1.12,849,85,61,200,20,6.9,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/8/2007,0,0.89,2121,86,61,360,330,8.9,10.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/8/2007,0,4.7,1459,80,56,10,350,13,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/9/2007,0,2.24,1406,80,51,30,360,10.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/9/2007,0,0.22,1402,80,50,130,120,6.9,10.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/9/2007,0,1.34,1534,85,56,280,270,8.9,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/9/2007,0,2.46,1432,85,57,10,360,10.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/9/2007,0,1.12,2242,87,58,80,140,6.9,10.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/9/2007,0,2.24,1642,88,62,140,160,8.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/9/2007,0,2.01,2353,90,65,230,210,8.9,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/9/2007,0,2.01,206,90,69,210,200,8.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/9/2007,0,0.89,1116,85,63,220,210,10.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/9/2007,0,1.12,1035,86,67,340,220,8.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/9/2007,0,3.8,2006,74,63,290,320,13,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/9/2007,0,3.8,1034,74,50,280,280,13,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/9/2007,0.01,1.12,1343,79,49,220,210,6.9,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/9/2007,0,2.24,1213,76,65,200,210,12.1,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/9/2007,0.03,7.83,450,66,45,310,320,21.9,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/9/2007,0,2.01,1119,64,38,360,10,10.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/9/2007,0.01,2.24,1110,69,37,90,120,10.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/9/2007,0,1.79,1241,71,40,90,90,10.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/9/2007,0.01,0,2116,78,43,290,290,4.9,6,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/9/2007,0,0.45,1659,82,46,50,210,8.1,10.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/9/2007,0.01,0.89,1817,84,48,220,160,8.1,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/9/2007,0.04,2.24,940,86,63,250,250,10.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/9/2007,0.01,3.13,1314,80,49,350,320,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/9/2007,0,0.22,1209,83,44,200,210,8.1,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/9/2007,0,0.89,1548,89,49,210,210,8.1,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/9/2007,0,1.34,1834,90,58,290,230,8.1,10.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/9/2007,0.1,2.24,1840,87,64,260,280,15,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/9/2007,0.01,4.92,1438,77,50,300,300,21,28,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/9/2007,0,4.47,1057,73,46,30,360,14.1,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/9/2007,0,0.45,1440,76,41,120,130,6,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/10/2007,0,2.68,1118,74,48,130,160,8.9,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/10/2007,0,2.24,1324,78,48,200,210,8.9,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/10/2007,0,1.12,1350,83,59,210,220,8.9,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/10/2007,0.01,1.12,1141,86,56,250,210,6.9,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/10/2007,0,1.12,1449,84,56,210,210,10.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/10/2007,0.01,1.57,1519,83,56,220,220,8.1,12.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/10/2007,0,2.91,1301,86,57,10,360,15,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/10/2007,0,2.91,1609,90,57,280,240,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/10/2007,0.06,3.36,1752,89,62,310,300,21,32,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/10/2007,0.01,4.25,1341,78,52,240,190,13,25.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/10/2007,0.2,8.05,1417,60,49,310,300,15,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/10/2007,0.01,8.72,1052,63,38,310,330,21.9,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/10/2007,0,3.58,1350,63,35,260,260,14.1,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/10/2007,0,3.13,1341,67,33,300,300,14.1,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/10/2007,0,0.67,1301,72,38,300,300,8.9,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/10/2007,0,2.01,2304,77,54.5,140,200,4.9,8.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/10/2007,0,3.8,1415,82,71,200,200,14.1,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/10/2007,0.49,5.59,1857,77,59,280,270,23,31.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/10/2007,0,5.82,1148,71,48,290,270,19.9,29.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/10/2007,0,2.01,1022,80,40,240,250,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/10/2007,0,2.01,1522,80,41,200,200,12.1,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/10/2007,0.11,8.05,1042,77,66,210,200,19.9,30,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/10/2007,0.57,3.36,1246,69,54,360,360,14.1,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/10/2007,0.18,9.4,2047,56,51,80,70,16.1,21.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/10/2007,0.99,5.82,907,59,53,90,60,13,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/10/2007,0.77,5.82,1441,70,53,280,300,21,29.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/10/2007,0,7.61,1454,58,33,310,300,19.9,25.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/10/2007,0,2.01,1108,58,29,220,310,8.9,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/10/2007,0,1.34,1431,65,31,270,300,10.1,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/10/2007,0,2.46,1234,69,30,200,200,13,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/11/2007,0,4.7,1137,68,34,330,320,15,23.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/11/2007,0,3.13,1110,56,28,60,90,13,17,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/11/2007,0,5.82,1240,61,35,330,340,17,23,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/11/2007,0,4.25,1519,59,37,270,270,15,19.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/11/2007,0.06,4.25,2259,61,30,210,140,14.1,28,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/11/2007,0.05,10.29,1519,54,42,270,280,23.9,35.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/11/2007,0,8.28,924,51,30,310,290,19.9,25.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/11/2007,0,0.67,1400,46,23,300,300,6.9,8.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/11/2007,0.17,2.01,1002,43,29,150,140,12.1,18.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/11/2007,0.01,4.47,1105,44,33,40,40,12.1,14.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/11/2007,0.05,1.12,1754,51,26,260,220,6.9,8.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/11/2007,0.07,0.89,1531,55,42,150,250,6.9,8.9,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/11/2007,0.17,1.79,646,66,36,340,350,15,21,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/11/2007,0,2.01,1229,64,35,210,210,12.1,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/11/2007,1.06,9.17,418,64,41,300,310,19.9,25.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/11/2007,0,10.96,1318,46,36,300,280,23,30,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/11/2007,0,3.58,1147,47,34,240,250,13,15,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/11/2007,0.27,6.49,2338,42,35,70,50,13,16.1,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/11/2007,0.03,3.8,425,40,35,40,40,8.9,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/11/2007,0.12,1.12,1057,53,39,210,200,8.9,13,1,1,1,1,PENNSYLVANIA,2007,"22,600",0,0,0,0,0,0
